Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Licensed,official_video,Artist_Length,Album_Length,Title_Length,Description_Length
album,0.566,0.531,6.0,-6.635,0.0716,0.192,0.0,0.179,0.367,118.96,227518.0,1170986664.0,1.0,1.0,13,7,63,535
album,0.655,0.673,0.0,-5.98,0.308,0.473,0.0,0.0753,0.342,181.891,249520.0,351424.0,0.0,0.0,13,18,60,154
album,0.691,0.739,5.0,-3.09,0.229,0.422,3.95e-06,0.11,0.884,83.897,248345.0,278437106.0,1.0,1.0,13,12,64,3278
album,0.747,0.812,3.0,-4.274,0.111,0.341,0.000131,0.174,0.884,180.062,330478.0,142287703.0,1.0,1.0,13,5,54,3441
single,0.743,0.709,3.0,-3.922,0.0879,0.0451,5.18e-06,0.0809,0.831,170.001,258600.0,424978917.0,1.0,1.0,13,53,98,421
album,0.742,0.497,0.0,-9.381,0.0746,0.249,0.00335,0.0993,0.558,156.013,310860.0,338769247.0,1.0,1.0,13,9,89,3627
single,0.596,0.85,11.0,-4.528,0.0523,0.608,0.0,0.41,0.531,138.057,165000.0,27857282.0,1.0,1.0,16,27,51,1609
single,0.586,0.734,5.0,-5.048,0.0474,0.708,0.0,0.492,0.572,90.551,170568.0,27857282.0,1.0,1.0,16,36,51,1609
album,0.627,0.949,9.0,-4.16,0.0531,0.0568,0.0,0.645,0.682,146.079,166601.0,27857282.0,1.0,1.0,16,47,51,1609
album,0.599,0.65,9.0,-4.394,0.0263,0.695,0.0,0.969,0.346,91.989,174920.0,27857282.0,1.0,1.0,16,18,51,1609
single,0.671,0.636,6.0,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966,148197.0,99258427.0,0.0,1.0,16,17,68,2499
single,0.679,0.548,0.0,-7.495,0.0298,0.234,0.0,0.189,0.413,115.954,155909.0,875796.0,0.0,1.0,16,11,74,3982
album,0.763,0.61,5.0,-8.094,0.0355,0.275,2.71e-05,0.12,0.392,121.031,138013.0,873749.0,1.0,1.0,16,12,34,156
single,0.599,0.713,11.0,-7.008,0.0542,0.405,2.53e-05,0.266,0.518,123.962,177157.0,8156028.0,0.0,1.0,16,9,60,3037
album,0.731,0.639,9.0,-6.597,0.0359,0.0206,1.29e-05,0.0789,0.527,122.08,158474.0,9106432.0,1.0,1.0,16,12,43,212
single,0.689,0.612,6.0,-6.014,0.0387,0.228,7.77e-06,0.368,0.461,122.076,193018.0,13123815.0,0.0,1.0,16,4,46,2932
single,0.765,0.762,11.0,-5.069,0.123,0.42,8.58e-05,0.104,0.444,114.975,153391.0,112309564.0,0.0,1.0,16,5,60,1885
single,0.64,0.857,9.0,-6.373,0.0375,0.0678,0.0132,0.231,0.0543,125.995,257175.0,88721.0,0.0,1.0,16,33,66,2040
single,0.755,0.783,11.0,-6.256,0.176,0.605,0.00663,0.203,0.419,104.022,169354.0,16353731.0,0.0,1.0,16,10,56,655
single,0.72,0.823,6.0,-6.119,0.036,0.0889,0.0004,0.274,0.782,117.988,158019.0,377697.0,0.0,1.0,16,13,32,2893
album,0.697,0.683,1.0,-2.881,0.117,0.0372,0.0,0.137,0.603,96.133,186987.0,729409155.0,1.0,1.0,10,24,34,3964
single,0.62,0.681,9.0,-4.915,0.356,0.0138,0.0,0.0248,0.741,160.743,162493.0,20543123.0,1.0,1.0,10,6,44,4961
single,0.626,0.88,9.0,-2.384,0.0504,0.205,0.0,0.128,0.534,95.079,202621.0,994084110.0,0.0,1.0,10,7,76,2626
single,0.67,0.743,10.0,-4.993,0.0393,0.237,0.0,0.465,0.571,125.944,218293.0,427470535.0,1.0,1.0,10,50,85,3780
single,0.626,0.849,7.0,-3.662,0.123,0.0732,0.0,0.593,0.898,138.997,150560.0,2115972.0,1.0,1.0,10,13,66,1704
album,0.572,0.759,2.0,-4.312,0.0506,0.127,0.0,0.224,0.519,80.95,163733.0,43883099.0,1.0,1.0,10,7,52,3861
album,0.638,0.878,5.0,-3.639,0.0484,0.0151,0.000223,0.308,0.481,103.948,176800.0,23276238.0,1.0,1.0,10,7,58,3447
album,0.809,0.547,9.0,-7.305,0.0614,0.452,0.0,0.054,0.718,94.992,198973.0,50540295.0,1.0,1.0,10,17,58,2601
single,0.567,0.395,10.0,-5.568,0.0303,0.87,0.0,0.106,0.329,119.849,177569.0,2009251.0,1.0,1.0,10,3,33,3938
album,0.694,0.853,7.0,-3.986,0.0934,0.136,0.0,0.322,0.501,106.098,199773.0,298523147.0,1.0,1.0,10,24,40,4444
album,0.755,0.522,2.0,-4.368,0.0575,0.533,0.0,0.0685,0.925,89.96,157560.0,1977389027.0,1.0,1.0,8,20,69,1728
album,0.726,0.769,6.0,-5.043,0.123,0.0293,0.0101,0.104,0.733,97.985,233902.0,1497265160.0,1.0,1.0,8,12,43,1402
single,0.727,0.626,7.0,-8.415,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,191406.0,79271685.0,1.0,1.0,8,38,86,1303
single,0.703,0.723,9.0,-5.45,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903.0,359479368.0,0.0,1.0,8,41,88,3593
album,0.877,0.477,9.0,-7.379,0.0587,0.307,0.0,0.0929,0.552,127.023,226743.0,84681480.0,0.0,1.0,8,16,69,963
single,0.915,0.588,7.0,-6.302,0.0677,0.0824,0.000169,0.104,0.329,123.936,218710.0,4836385.0,1.0,1.0,8,27,61,1534
album,0.713,0.831,1.0,-4.75,0.15,0.0168,0.0,0.118,0.584,173.948,332301.0,198606112.0,1.0,1.0,8,5,59,233
album,0.572,0.75,1.0,-5.042,0.0604,0.0946,0.0,0.378,0.475,144.081,182627.0,142988256.0,1.0,1.0,8,14,62,2028
album,0.849,0.699,4.0,-5.193,0.0574,0.185,0.00118,0.0954,0.0778,100.989,256341.0,100410744.0,1.0,1.0,8,5,46,993
album,0.686,0.654,6.0,-6.7,0.0936,0.433,0.0,0.108,0.663,98.077,161147.0,4975388.0,0.0,1.0,8,52,62,1213
single,0.678,0.457,0.0,-6.854,0.177,0.741,0.0,0.113,0.563,72.156,238420.0,7025857.0,0.0,0.0,13,13,62,820
single,0.684,0.58,4.0,-7.682,0.133,0.672,0.0,0.135,0.233,89.954,218045.0,416053837.0,0.0,0.0,13,15,45,316
single,0.716,0.654,8.0,-6.702,0.279,0.249,0.0,0.127,0.958,180.11,186833.0,140425708.0,0.0,1.0,13,22,82,3199
album,0.782,0.662,1.0,-6.809,0.178,0.0345,0.0,0.216,0.821,80.008,218250.0,90704161.0,0.0,0.0,13,9,45,641
single,0.932,0.484,0.0,-6.357,0.324,0.0343,0.0,0.122,0.403,119.94,236069.0,322005810.0,0.0,0.0,13,7,23,422
single,0.611,0.66,4.0,-6.49,0.381,0.734,0.0,0.0636,0.582,137.668,267797.0,126312914.0,0.0,0.0,13,20,57,1447
single,0.813,0.875,7.0,-3.768,0.188,0.29,0.0,0.0292,0.74,90.049,240000.0,167759814.0,1.0,1.0,13,13,90,2045
single,0.731,0.722,4.0,-5.75,0.271,0.0251,0.0,0.0823,0.52,149.869,196000.0,27402670.0,1.0,1.0,13,45,68,452
single,0.835,0.692,11.0,-6.671,0.132,0.0611,0.0,0.0791,0.366,99.965,267707.0,25063122.0,0.0,0.0,13,13,69,896
single,0.892,0.423,3.0,-10.048,0.125,0.503,0.0,0.0889,0.801,135.96,161985.0,32241511.0,0.0,0.0,13,7,23,353
album,0.61,0.725,8.0,-5.131,0.15,0.367,0.0,0.154,0.291,146.163,201788.0,52688703.0,1.0,1.0,7,13,71,1984
album,0.465,0.446,10.0,-8.336,0.0433,0.102,0.0,0.321,0.131,121.801,177773.0,389427508.0,1.0,1.0,7,24,72,2734
album,0.653,0.453,7.0,-5.395,0.0351,0.307,0.00101,0.113,0.0405,111.737,168183.0,9771077.0,1.0,1.0,7,27,57,2946
album,0.574,0.791,1.0,-3.752,0.11,0.419,0.0,0.0982,0.612,119.537,167810.0,3804587.0,1.0,1.0,7,27,57,4155
album,0.856,0.632,6.0,-3.692,0.074,0.193,0.0,0.0688,0.697,112.009,180493.0,120419901.0,1.0,1.0,7,10,59,1072
single,0.693,0.564,1.0,-3.857,0.0378,0.399,0.0,0.0409,0.574,185.913,210901.0,75064217.0,1.0,1.0,7,25,50,3425
single,0.606,0.24,3.0,-7.102,0.0369,0.772,0.0,0.0819,0.526,96.792,199210.0,10508175.0,1.0,1.0,7,5,38,1604
album,0.767,0.543,1.0,-7.881,0.103,0.049,0.0,0.115,0.485,106.029,177140.0,232413467.0,1.0,1.0,7,19,47,793
album,0.563,0.756,0.0,-3.852,0.0579,0.196,0.0,0.245,0.234,100.012,182227.0,1291808.0,1.0,1.0,7,15,44,2420
album,0.66,0.698,5.0,-6.266,0.0467,0.0266,0.0,0.296,0.396,120.959,235693.0,72596603.0,1.0,1.0,7,24,44,1560
single,0.795,0.705,4.0,-4.041,0.0606,0.252,1.88e-06,0.248,0.571,95.023,669158.0,10934430.0,1.0,1.0,11,20,100,563
single,0.82,0.28,5.0,-11.742,0.0485,0.353,1.69e-05,0.116,0.209,129.854,144000.0,30035967.0,1.0,1.0,11,37,98,176
single,0.581,0.384,4.0,-7.618,0.295,0.325,0.0,0.0953,0.149,199.884,643200.0,99945150.0,1.0,1.0,11,15,99,526
single,0.866,0.801,1.0,-2.754,0.216,0.247,1.23e-05,0.0907,0.901,130.027,199385.0,17869371.0,0.0,0.0,11,12,67,375
album,0.79,0.871,7.0,-2.29,0.0441,0.221,0.0,0.0981,0.952,145.972,171409.0,119503346.0,0.0,1.0,11,19,79,2777
single,0.7,0.914,2.0,-3.047,0.0539,0.168,0.0,0.761,0.776,149.918,144298.0,7483771.0,1.0,1.0,11,28,67,1381
single,0.654,0.309,5.0,-13.401,0.0567,0.435,0.0474,0.104,0.109,86.698,542000.0,9866631.0,1.0,1.0,11,30,99,4966
single,0.74,0.747,9.0,-4.345,0.0936,0.0782,0.0,0.948,0.781,159.958,168312.0,64561087.0,1.0,1.0,11,23,91,146
single,0.81,0.789,6.0,-4.032,0.0498,0.0254,1.85e-06,0.104,0.432,129.988,150462.0,119336991.0,1.0,1.0,11,37,78,421
album,0.603,0.764,5.0,-7.097,0.0553,0.738,0.0,0.976,0.926,82.923,215196.0,8915921.0,1.0,1.0,11,26,59,594
single,0.727,0.546,0.0,-4.572,0.0437,0.656,0.0,0.122,0.69,106.891,197333.0,578719545.0,0.0,1.0,7,20,63,862
single,0.794,0.525,9.0,-8.089,0.0626,0.522,0.0,0.274,0.611,89.019,220301.0,78054856.0,1.0,1.0,7,12,46,848
album,0.916,0.532,1.0,-8.194,0.2,0.135,0.0,0.0682,0.959,93.014,170920.0,7237521.0,1.0,1.0,7,27,42,2046
album,0.733,0.561,9.0,-3.767,0.368,0.177,0.000135,0.114,0.555,74.21,197000.0,138468019.0,1.0,1.0,7,27,36,256
single,0.715,0.703,1.0,-5.316,0.413,0.423,0.0,0.188,0.872,170.121,262721.0,91061830.0,0.0,0.0,7,13,84,427
album,0.803,0.688,7.0,-8.446,0.333,0.324,0.0,0.0602,0.761,89.982,239307.0,41798818.0,1.0,1.0,7,37,47,533
single,0.774,0.578,7.0,-6.15,0.077,0.51,0.00116,0.282,0.179,86.012,255000.0,67380158.0,1.0,1.0,7,7,21,497
single,0.778,0.686,10.0,-6.516,0.356,0.539,0.00225,0.104,0.887,82.041,482927.0,200119725.0,1.0,1.0,7,6,28,199
album,0.603,0.508,2.0,-9.437,0.217,0.114,0.0,0.14,0.301,86.723,246001.0,37287946.0,1.0,1.0,7,18,73,3735
album,0.659,0.535,9.0,-11.637,0.262,0.706,1.25e-05,0.144,0.196,84.048,232201.0,17636893.0,1.0,1.0,7,18,65,3187
single,0.726,0.431,8.0,-8.765,0.135,0.731,0.0,0.696,0.348,144.026,173333.0,562341931.0,1.0,1.0,11,32,73,2921
album,0.634,0.663,11.0,-6.818,0.0331,0.433,0.124,0.102,0.6,146.053,177533.0,2580366.0,1.0,1.0,11,8,52,1037
album,0.63,0.418,7.0,-7.111,0.0254,0.483,0.15,0.111,0.345,140.037,199515.0,1973687.0,1.0,1.0,11,10,19,561
single,0.532,0.137,9.0,-18.208,0.0717,0.982,0.962,0.112,0.301,118.734,126825.0,5648813.0,1.0,1.0,11,6,20,99
single,0.55,0.803,2.0,-3.608,0.0347,0.000561,0.000523,0.0266,0.877,130.015,164691.0,2124074.0,1.0,1.0,11,17,38,925
album,0.751,0.595,6.0,-6.422,0.0274,0.209,0.00268,0.0881,0.713,92.999,160493.0,2013315.0,1.0,1.0,11,8,40,2654
single,0.405,0.0854,0.0,-15.488,0.0336,0.968,0.0121,0.139,0.148,93.768,141040.0,1733389.0,1.0,1.0,11,13,13,207
album,0.492,0.921,2.0,-3.939,0.032,0.082,0.0114,0.301,0.679,138.008,178918.0,456869.0,1.0,1.0,11,8,25,876
album,0.36,0.209,4.0,-10.293,0.0355,0.967,0.00326,0.153,0.227,199.95,234283.0,5122669.0,0.0,0.0,11,10,44,121
album,0.666,0.527,9.0,-5.851,0.034,0.109,9.02e-05,0.132,0.37,115.979,223638.0,9666051.0,1.0,1.0,11,10,45,137
single,0.662,0.848,0.0,-4.338,0.0346,0.0932,7.62e-06,0.241,0.773,123.041,171778.0,967054.0,0.0,1.0,6,13,61,609
single,0.63,0.91,10.0,-2.681,0.058,0.0231,1.91e-06,0.125,0.525,123.017,167142.0,8047105.0,1.0,1.0,6,6,32,1183
single,0.636,0.936,7.0,-2.65,0.0729,0.177,0.0,0.0879,0.415,124.034,171955.0,6236073.0,1.0,1.0,6,14,51,668
single,0.737,0.866,7.0,-4.749,0.0415,0.0431,0.000143,0.099,0.868,126.019,195263.0,421784.0,1.0,1.0,6,5,54,1582
single,0.676,0.786,1.0,-4.529,0.0478,0.197,0.0,0.0943,0.483,125.983,218359.0,19873658.0,1.0,1.0,6,13,53,2061
single,0.733,0.886,2.0,-1.856,0.0426,0.0481,1.81e-06,0.191,0.696,126.031,175435.0,11807033.0,1.0,1.0,6,10,46,2569
single,0.57,0.89,11.0,-2.049,0.0625,0.0407,0.0,0.677,0.563,125.003,184104.0,2365658.0,1.0,1.0,6,18,69,873
single,0.664,0.759,5.0,-4.89,0.039,0.0142,0.000174,0.0892,0.752,124.968,174585.0,630568.0,1.0,1.0,6,10,54,813
album,0.68,0.942,9.0,-4.208,0.0631,0.175,0.0013,0.117,0.647,123.976,229813.0,170437624.0,1.0,1.0,6,13,41,627
single,0.927,0.573,8.0,-5.804,0.0491,0.0339,0.000179,0.1,0.767,114.994,186595.0,450634.0,1.0,1.0,6,23,48,270
album,0.852,0.613,9.0,-5.261,0.108,0.413,0.000201,0.123,0.576,89.951,208237.0,11080437.0,1.0,1.0,8,10,47,2049
single,0.703,0.615,6.0,-5.647,0.119,0.691,0.0,0.131,0.637,134.82,219008.0,256544244.0,1.0,1.0,8,9,48,349
single,0.735,0.603,6.0,-9.474,0.203,0.226,3.56e-05,0.0844,0.429,135.993,326937.0,268014182.0,0.0,0.0,8,14,74,4471
single,0.846,0.659,10.0,-5.277,0.259,0.643,0.0,0.119,0.497,94.195,187312.0,539838346.0,1.0,1.0,8,7,43,313
single,0.819,0.596,2.0,-7.009,0.318,0.225,1.19e-06,0.138,0.622,165.951,225542.0,280392934.0,1.0,1.0,8,7,43,3826
single,0.891,0.775,6.0,-4.354,0.0899,0.248,0.0,0.348,0.809,99.994,243500.0,9342427.0,1.0,1.0,8,6,50,352
single,0.863,0.527,10.0,-6.261,0.216,0.377,3.7e-06,0.0946,0.599,90.99,262200.0,123059969.0,0.0,0.0,8,10,50,310
single,0.801,0.74,1.0,-5.919,0.256,0.266,0.0,0.0987,0.63,97.035,189500.0,7380885.0,1.0,1.0,8,5,55,369
single,0.825,0.69,10.0,-4.252,0.226,0.589,0.0,0.413,0.516,94.194,327467.0,527765089.0,0.0,0.0,8,15,80,4876
single,0.782,0.697,1.0,-5.85,0.0618,0.32,0.0,0.144,0.416,76.031,220080.0,132335416.0,1.0,1.0,8,7,53,113
album,0.664,0.666,8.0,-2.203,0.0446,0.193,0.0,0.0854,0.405,139.987,210560.0,356138341.0,1.0,1.0,10,26,27,700
single,0.412,0.94,1.0,-2.171,0.215,0.0648,0.0,0.358,0.423,157.964,210253.0,63309852.0,1.0,1.0,10,41,35,585
album,0.714,0.736,2.0,-3.801,0.0457,0.191,0.0,0.0553,0.814,149.985,210818.0,377692019.0,1.0,1.0,10,48,28,608
single,0.645,0.864,10.0,-2.065,0.0538,0.0486,0.0,0.0491,0.673,149.949,216440.0,30455454.0,1.0,1.0,10,35,29,533
album,0.726,0.903,7.0,-2.277,0.0357,0.055,0.000225,0.158,0.958,129.986,211244.0,244786739.0,1.0,1.0,10,37,46,406
album,0.839,0.902,1.0,-3.612,0.0536,0.0868,0.00257,0.272,0.639,114.953,189050.0,233804295.0,1.0,1.0,10,30,37,660
single,0.72,0.733,11.0,-3.489,0.0806,0.32,0.0,0.423,0.656,116.129,196080.0,136347.0,0.0,0.0,10,35,62,1112
single,0.695,0.896,5.0,-1.24,0.0847,0.179,0.0,0.0626,0.508,119.959,181760.0,116833495.0,1.0,1.0,10,29,29,523
single,0.709,0.917,9.0,-3.315,0.189,0.0409,0.0,0.0839,0.515,125.042,191139.0,197223881.0,1.0,1.0,10,34,38,579
album,0.645,0.884,1.0,-2.801,0.0968,0.112,0.0,0.179,0.708,171.93,206358.0,484888.0,0.0,0.0,10,23,41,85
album,0.738,0.455,3.0,-8.735,0.0352,0.695,0.0,0.107,0.441,99.945,174560.0,20222697.0,1.0,1.0,10,13,60,862
single,0.727,0.626,7.0,-8.415,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,191406.0,79271685.0,1.0,1.0,10,38,86,1303
single,0.659,0.625,4.0,-2.253,0.045,0.0644,0.0,0.582,0.442,88.042,181824.0,163556962.0,0.0,1.0,10,15,64,3438
album,0.677,0.556,9.0,-6.544,0.0306,0.263,0.0,0.105,0.521,80.006,179507.0,520364745.0,1.0,1.0,10,27,19,106
album,0.612,0.799,10.0,-4.603,0.0275,0.00898,0.0,0.172,0.687,125.976,188253.0,320002543.0,1.0,1.0,10,10,39,122
single,0.434,0.889,9.0,-5.684,0.0509,0.395,0.0,0.273,0.845,113.326,153338.0,20159258.0,1.0,1.0,10,6,47,973
album,0.533,0.802,8.0,-6.73,0.0447,0.00075,0.000225,0.315,0.69,124.986,234800.0,9226672.0,1.0,1.0,10,13,61,845
album,0.535,0.859,6.0,-2.922,0.0344,0.0528,0.0,0.32,0.698,102.008,166507.0,19838446.0,1.0,1.0,10,14,57,1425
album,0.626,0.516,8.0,-6.05,0.0388,0.4,0.0,0.142,0.769,153.653,192053.0,96532963.0,1.0,1.0,10,19,47,729
album,0.701,0.5,8.0,-8.82,0.0303,0.46,0.0,0.234,0.409,97.028,205400.0,118231383.0,1.0,1.0,10,19,38,785
album,0.559,0.422,11.0,-11.89,0.195,0.701,1.99e-06,0.0853,0.191,74.002,286928.0,66087510.0,0.0,1.0,4,13,43,2065
single,0.607,0.418,1.0,-6.997,0.0363,0.394,0.0,0.182,0.386,95.002,171200.0,6994393.0,1.0,1.0,4,15,63,2085
album,0.784,0.539,8.0,-8.148,0.0628,0.69,1.75e-05,0.0367,0.697,133.963,234818.0,72322370.0,1.0,1.0,4,4,26,2154
album,0.747,0.45,7.0,-8.543,0.0919,0.0407,0.0,0.17,0.329,96.001,232853.0,76707474.0,1.0,1.0,4,17,38,3209
album,0.646,0.736,11.0,-7.658,0.0396,0.0334,0.0,0.0807,0.28,94.024,208809.0,5764438.0,0.0,1.0,4,8,46,1725
single,0.661,0.393,5.0,-8.199,0.0554,0.546,0.000131,0.11,0.165,83.851,244820.0,16294902.0,1.0,1.0,4,8,34,1357
album,0.697,0.551,5.0,-6.179,0.0282,0.059,0.0,0.0762,0.339,99.996,212002.0,30702676.0,1.0,1.0,4,13,38,1682
album,0.636,0.623,5.0,-7.016,0.0603,0.468,0.00453,0.351,0.389,100.026,211150.0,16857347.0,1.0,1.0,4,4,29,1352
single,0.719,0.631,5.0,-6.616,0.0433,0.266,7.69e-06,0.134,0.466,103.968,185923.0,19368885.0,1.0,1.0,4,5,34,1656
album,0.711,0.517,11.0,-7.695,0.0391,0.154,0.0,0.149,0.294,119.945,204516.0,19890481.0,1.0,1.0,4,13,40,1911
single,0.601,0.713,4.0,-3.758,0.0449,0.0282,0.0,0.158,0.464,122.872,169756.0,19985333.0,1.0,1.0,14,22,90,1962
single,0.621,0.785,6.0,-4.499,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,155253.0,1373814.0,1.0,1.0,14,33,58,444
album,0.56,0.851,2.0,-2.851,0.0486,0.225,2.9e-06,0.177,0.461,125.947,147140.0,20892803.0,1.0,1.0,14,1,54,758
single,0.67,0.303,2.0,-8.655,0.0351,0.659,0.0,0.0876,0.264,102.611,221173.0,3067263.0,1.0,1.0,14,33,56,1977
album,0.706,0.914,5.0,-5.668,0.0615,0.19,0.0,0.0886,0.299,124.03,178065.0,1855018.0,1.0,1.0,14,32,63,1459
single,0.747,0.537,10.0,-5.76,0.0413,0.198,1.26e-05,0.18,0.453,97.056,178299.0,417476.0,1.0,1.0,14,8,47,1926
album,0.68,0.84,9.0,-3.823,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,213213.0,109803512.0,1.0,1.0,14,11,39,293
single,0.571,0.797,3.0,-3.579,0.0513,0.193,1.02e-06,0.0752,0.392,109.889,162545.0,106769.0,1.0,1.0,14,35,46,160
album,0.661,0.486,5.0,-4.438,0.0431,0.454,0.0,0.0994,0.309,78.31,208692.0,15799212.0,1.0,1.0,14,23,53,984
single,0.68,0.593,5.0,-5.036,0.0281,0.0198,0.0,0.145,0.482,114.917,185739.0,97656.0,1.0,1.0,14,25,70,2405
single,0.847,0.69,1.0,-7.877,0.0493,0.0127,6e-05,0.0526,0.692,125.004,186662.0,7495681.0,1.0,1.0,10,7,58,52
single,0.818,0.728,1.0,-5.705,0.0724,0.0985,0.0,0.0917,0.597,124.974,172000.0,7495681.0,1.0,1.0,10,15,58,52
single,0.73,0.903,1.0,-5.64,0.0427,0.00806,0.252,0.0998,0.694,124.957,188640.0,462703.0,0.0,1.0,10,30,43,465
single,0.761,0.867,2.0,-6.168,0.0499,0.259,0.615,0.0689,0.679,126.03,185896.0,2766289.0,0.0,1.0,10,21,64,782
single,0.842,0.811,2.0,-6.476,0.109,0.00579,0.176,0.0702,0.594,125.995,194524.0,4245531.0,1.0,1.0,10,12,12,229
single,0.843,0.672,6.0,-5.557,0.142,0.0765,0.0,0.0993,0.706,124.912,172000.0,78165.0,1.0,1.0,10,20,20,1164
single,0.81,0.885,5.0,-4.583,0.108,0.101,0.0,0.268,0.447,122.985,140698.0,7866296.0,0.0,0.0,10,17,71,3006
single,0.74,0.877,1.0,-8.357,0.0497,0.372,0.544,0.0886,0.377,125.033,240480.0,722398.0,0.0,0.0,10,7,37,496
single,0.701,0.836,8.0,-6.093,0.051,0.0721,0.0,0.248,0.712,125.927,147598.0,1237698.0,1.0,1.0,10,9,31,1865
single,0.697,0.914,9.0,-5.394,0.0411,0.257,0.416,0.166,0.384,126.004,160564.0,492273.0,1.0,1.0,10,88,88,734
single,0.763,0.782,7.0,-4.541,0.0346,0.182,7.08e-06,0.293,0.502,127.034,177689.0,7699308.0,0.0,1.0,9,29,62,492
single,0.787,0.833,8.0,-4.403,0.0478,0.018,0.00747,0.0374,0.796,123.97,162604.0,26491511.0,1.0,1.0,9,37,85,910
album,0.879,0.665,11.0,-6.082,0.145,0.164,0.0,0.319,0.672,123.977,212573.0,85098398.0,1.0,1.0,9,6,55,543
single,0.702,0.658,10.0,-7.299,0.0655,0.00463,0.0842,0.0611,0.502,125.014,155989.0,428723.0,1.0,1.0,9,41,74,3589
album,0.567,0.765,1.0,-4.107,0.108,0.317,0.0,0.14,0.541,121.924,169467.0,22950224.0,1.0,1.0,9,6,90,754
album,0.763,0.923,9.0,-3.108,0.191,0.103,0.0,0.105,0.934,121.074,165907.0,162433278.0,1.0,1.0,9,6,70,635
single,0.786,0.733,8.0,-4.283,0.0337,0.0664,0.0,0.0564,0.81,123.973,167527.0,466978.0,1.0,1.0,9,12,73,891
single,0.668,0.726,9.0,-7.512,0.0468,0.0387,0.0,0.134,0.453,124.075,172143.0,12230629.0,1.0,1.0,9,21,44,640
album,0.699,0.784,0.0,-5.701,0.0538,0.118,0.0,0.0529,0.447,121.98,235453.0,3531166.0,1.0,1.0,9,19,55,3111
single,0.732,0.888,5.0,-3.331,0.12,0.129,4.72e-05,0.137,0.664,124.007,120661.0,320190.0,1.0,1.0,9,28,28,944
album,0.4,0.479,8.0,-7.989,0.0308,0.0529,2.14e-06,0.115,0.213,166.159,229173.0,67914683.0,1.0,1.0,7,36,35,2364
single,0.471,0.561,11.0,-7.068,0.03,0.0472,1.91e-06,0.122,0.215,99.808,190759.0,658144.0,1.0,1.0,7,8,51,2334
single,0.425,0.544,9.0,-7.105,0.0292,0.0562,0.0,0.115,0.138,90.043,212443.0,2553239.0,1.0,1.0,7,8,45,2314
album,0.372,0.462,9.0,-9.1,0.0317,0.267,9.91e-06,0.101,0.176,129.026,215440.0,98080815.0,1.0,1.0,7,36,16,1984
single,0.654,0.195,8.0,-11.712,0.0288,0.839,0.0,0.0988,0.244,135.775,196499.0,84927.0,0.0,0.0,7,8,41,1465
single,0.623,0.807,0.0,-3.784,0.0345,0.0688,0.0,0.35,0.517,100.048,214209.0,103132.0,0.0,0.0,7,14,41,2268
single,0.439,0.426,6.0,-8.356,0.0299,0.0369,2.3e-06,0.121,0.127,75.011,253400.0,252509.0,1.0,1.0,7,8,40,2328
album,0.565,0.469,9.0,-6.763,0.0281,0.764,5.69e-06,0.0878,0.0873,129.985,195147.0,4395343.0,0.0,0.0,7,24,37,463
single,0.431,0.802,8.0,-2.665,0.0472,0.0333,0.0,0.352,0.472,101.932,198824.0,67914683.0,1.0,1.0,7,8,35,2364
album,0.587,0.58,6.0,-7.867,0.0329,0.252,0.00243,0.105,0.193,131.953,224800.0,13038924.0,1.0,1.0,7,36,35,784
single,0.846,0.81,9.0,-3.332,0.0867,0.222,0.0,0.139,0.762,135.074,158171.0,104445571.0,1.0,1.0,9,11,82,1003
single,0.882,0.721,11.0,-2.851,0.0512,0.0958,0.0,0.0989,0.97,120.018,132045.0,133023324.0,1.0,1.0,9,7,50,1910
single,0.894,0.859,5.0,-2.981,0.0471,0.159,0.000153,0.075,0.888,134.947,145854.0,284671760.0,1.0,1.0,9,7,40,585
single,0.887,0.91,2.0,-1.866,0.0641,0.122,0.0,0.0755,0.825,130.016,156923.0,136778623.0,1.0,1.0,9,7,100,667
single,0.704,0.936,8.0,-2.714,0.058,0.231,0.0,0.192,0.96,170.063,153448.0,171480427.0,1.0,1.0,9,18,71,1083
single,0.763,0.859,4.0,-3.3,0.0479,0.322,0.0003,0.117,0.813,164.055,156760.0,243040722.0,1.0,1.0,9,19,63,833
single,0.807,0.868,7.0,-3.023,0.0567,0.306,0.0,0.0691,0.916,82.024,154973.0,219623426.0,0.0,0.0,9,17,47,1035
single,0.746,0.743,7.0,-3.349,0.0629,0.251,0.0,0.0674,0.938,166.043,172621.0,213743723.0,1.0,1.0,9,12,70,1239
single,0.632,0.772,9.0,-3.208,0.0572,0.4,0.0,0.0912,0.57,160.18,137062.0,8326513.0,1.0,1.0,9,9,39,2792
single,0.744,0.883,1.0,-2.598,0.0577,0.175,0.0,0.313,0.892,129.956,185573.0,24973388.0,1.0,1.0,9,9,42,2868
album,0.787,0.564,11.0,-8.894,0.192,0.161,1.86e-06,0.0977,0.718,90.002,166333.0,1554894.0,0.0,0.0,11,15,35,321
